"title","name","vintage","url","isTimeseries","temporal","description","modified"
"2012 National Population Projections: Projected Deaths","popproj/deaths",2012,"https://api.census.gov/data/2012/popproj/deaths",NA,"July 1, 2012 - July 1, 2060","Projected Deaths by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2012 to 2060  File: 2012 National Population Projections  Source: U.S. Census Bureau, Population Division Release Date: December 2012  NOTE:  Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race.   The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, we recommend that you use the population estimates as the measure of the current population.   For detailed information about the methods used to create the population projections, see  http://www.census.gov/population/projections/methodology/.  ***  The U.S. Census Bureau periodically produces projections of the United States resident population by age, sex, race, and Hispanic origin. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. In some cases, several series of projections are produced based on alternative assumptions for future fertility, life expectancy, net international migration, and (for state-level projections) state-to-state or domestic migration.  Additional information is available on the Population Projections website: http://www.census.gov/population/projections/.","2016-02-16"
"2012 National Population Projections: Projected Net International Migration by Single Year of age","popproj/nim",2012,"https://api.census.gov/data/2012/popproj/nim",NA,"July 1, 2012 - July 1, 2060","Projected Net International Migration by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2012 to 2060  File: 2012 National Population Projections  Source: U.S. Census Bureau, Population Division Release Date: December 2012  NOTE:  Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race.   The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, we recommend that you use the population estimates as the measure of the current population.   For detailed information about the methods used to create the population projections, see  http://www.census.gov/population/projections/methodology/.  ***  The U.S. Census Bureau periodically produces projections of the United States resident population by age, sex, race, and Hispanic origin. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. In some cases, several series of projections are produced based on alternative assumptions for future fertility, life expectancy, net international migration, and (for state-level projections) state-to-state or domestic migration.  Additional information is available on the Population Projections website: http://www.census.gov/population/projections/.","2016-02-16"
"2012 National Population Projections: Projected Population by Single Year of Age","popproj/pop",2012,"https://api.census.gov/data/2012/popproj/pop",NA,"July 1, 2012 - July 1, 2060","Projected Population by Single Year of Age, Sex, Race, and Hispanic Origin for the United States: 2012 to 2060  File: 2012 National Population Projections  Source: U.S. Census Bureau, Population Division Release Date: December 2012  NOTE:  Hispanic origin is considered an ethnicity, not a race. Hispanics may be of any race.   The projections generally do not precisely agree with population estimates available elsewhere on the Census Bureau website for methodological reasons. Where both estimates and projections are available for a given time reference, we recommend that you use the population estimates as the measure of the current population.   For detailed information about the methods used to create the population projections, see  http://www.census.gov/population/projections/methodology/.  ***  The U.S. Census Bureau periodically produces projections of the United States resident population by age, sex, race, and Hispanic origin. Population projections are estimates of the population for future dates. They are typically based on an estimated population consistent with the most recent decennial census and are produced using the cohort-component method. Projections illustrate possible courses of population change based on assumptions about future births, deaths, net international migration, and domestic migration. In some cases, several series of projections are produced based on alternative assumptions for future fertility, life expectancy, net international migration, and (for state-level projections) state-to-state or domestic migration.  Additional information is available on the Population Projections website: http://www.census.gov/population/projections/.","2016-02-16"
"2012 Public Elementary-Secondary Education Finance: Individual Unit Tables","pubschlfin",2012,"https://api.census.gov/data/2012/pubschlfin",NA,"2012/2012","The survey covers all public school systems that provide elementary or secondary education (PK-12). The data include revenue by source (local property tax, monies from other school systems, private tuition and transportation payments, school lunch charges, direct state aid, and federal aid passed through the state government), expenditure by function and object (instruction, support service functions, salaries, and capital outlay), indebtedness, and cash and investments.","2014-09-30"
"2012 Survey of Business Owners: Company Summary","sbo",2012,"https://api.census.gov/data/2012/sbo",NA,"2012","The Survey of Business Owners (SBO) provides the only comprehensive, regularly collected source of information on selected economic and demographic characteristics for businesses and business owners by gender, ethnicity, race, and veteran status. Data have been collected every 5 years since 1972, for years ending in '2' and '7' as part of the economic census. The program began as a special project for minority-owned businesses in 1969 and was incorporated into the economic census in 1972 along with the Survey of Women-Owned Businesses. Read more information about The Survey of Business Owners. https://www.census.gov/programs-surveys/sbo/about.html","2018-06-21"
"2012 Survey of Business Owners: Characteristics of Business","sbo/cscb",2012,"https://api.census.gov/data/2012/sbo/cscb",NA,"2012","The Survey of Business Owners (SBO) provides the only comprehensive, regularly collected source of information on selected economic and demographic characteristics for businesses and business owners by gender, ethnicity, race, and veteran status. Data have been collected every 5 years since 1972, for years ending in '2' and '7' as part of the economic census. The program began as a special project for minority-owned businesses in 1969 and was incorporated into the economic census in 1972 along with the Survey of Women-Owned Businesses. Read more information about The Survey of Business Owners. https://www.census.gov/programs-surveys/sbo/about.html","2018-06-21"
"2012 Survey of Business Owners: Characteristics of Business Owners","sbo/cscbo",2012,"https://api.census.gov/data/2012/sbo/cscbo",NA,"2012","The Survey of Business Owners (SBO) provides the only comprehensive, regularly collected source of information on selected economic and demographic characteristics for businesses and business owners by gender, ethnicity, race, and veteran status. Data have been collected every 5 years since 1972, for years ending in '2' and '7' as part of the economic census. The program began as a special project for minority-owned businesses in 1969 and was incorporated into the economic census in 1972 along with the Survey of Women-Owned Businesses. Read more information about The Survey of Business Owners. https://www.census.gov/programs-surveys/sbo/about.html","2018-06-21"
"1990 Decennial Census of Population and Housing - Summary File 1: Summary File 1","sf1",1990,"https://api.census.gov/data/1990/sf1",NA,"1990/1990","Summary File 1 (SF 1) contains detailed tables focusing on age, sex, households, families, and housing units. These tables provide in-depth figures by race and Hispanic origin; some tables are repeated for each of nine race/Latino groups. Counts also are provided for over forty American Indian and Alaska Native tribes and for groups within race categories. The race categories include eighteen Asian groups and twelve Native Hawaiian and Other Pacific Islander groups. Counts of persons of Hispanic origin by country of origin (twenty-eight groups) are also shown.  Summary File 1 presents data for the United States, the 50 states, and the District of Columbia in a hierarchical sequence down to the block level for many tabulations, but only to the census tract level for others. Summaries are included for other geographic areas such as ZIP Code Tabulation Areas (ZCTAs) and Congressional districts.  Geographic coverage for Puerto Rico is comparable to the 50 states. Data are presented in a hierarchical sequence down the block level for many tabulations, but only to the census tract level for others. Geographic areas include barrios, barrios-pueblo, subbarrios, places, census tracts, block groups, and blocks. Summaries also are included for other geographic areas such as ZIP Code Tabulation Areas (ZCTAs).  Puerto Rico data will be loaded in January 2017.","2016-12-16"
"2000 Decennial: Summary File 1","sf1",2000,"https://api.census.gov/data/2000/sf1",NA,"2000","Data files available from Census 2000 and the 2010 Census. This file presents 100-percent population and housing figures for the total population, for 63 race categories, and for many other race and Hispanic or Latino categories. This includes age, sex, households, household relationship, housing units, occupancy status, and tenure (whether the residence is owned or rented). Also included are selected characteristics for a limited number of race and Hispanic or Latino categories. The data are available for the U.S., regions, divisions, states, counties, county subdivisions, places, census tracts, block groups, blocks, metropolitan areas (2000), core based statistical areas (2010), American Indian and Alaska Native areas, tribal subdivisions, Hawaiian home lands, congressional districts, and ZIP Code Tabulation Areas. Data are available down to the block level for many tabulations, but only to the census-tract level for others. The 2010 Census SF 1 has some tables on the population in group quarters that are available only to the county level. Available on DVD and American FactFinder.  The Census 2000 Summary File 1 data were released in three stages. Individual state files and two national files were released. The state-level data were released first, followed by the Advance National File, which covered the same data subjects, but includes national level summary data for areas that cross state boundaries such as whole metropolitan areas, whole American Indian areas, etc. The Final National File contains the same data subjects and geographic areas as the Advance National File, but adds the first available urban/rural and urbanized area data. For the most current release dates for these files, see the ""Census 2000 Release Schedule"" link on the AFFAmerican FactFinder Main Page.  The 2010 Census Summaray File 1 data were released in stages. Individual state files and a national update were released in 2011. The SF 1 urban/rural update is planned for release in Fall 2012. This file contains the same data subjects as the previously released files, but for additional geography, including the urban and rural parts of the United States, regions, divisions, states, counties, and places; and urbanized areas and urban clusters. See the 2010 Census Data Products At A Glance",NA
"2010 Decennial: Summary File 1","sf1",2010,"https://api.census.gov/data/2010/sf1",NA,"2010","Data files available from Census 2000 and the 2010 Census. This file presents 100-percent population and housing figures for the total population, for 63 race categories, and for many other race and Hispanic or Latino categories. This includes age, sex, households, household relationship, housing units, occupancy status, and tenure (whether the residence is owned or rented). Also included are selected characteristics for a limited number of race and Hispanic or Latino categories. The data are available for the U.S., regions, divisions, states, counties, county subdivisions, places, census tracts, block groups, blocks, metropolitan areas (2000), core based statistical areas (2010), American Indian and Alaska Native areas, tribal subdivisions, Hawaiian home lands, congressional districts, and ZIP Code Tabulation Areas. Data are available down to the block level for many tabulations, but only to the census-tract level for others. The 2010 Census SF 1 has some tables on the population in group quarters that are available only to the county level. Available on DVD and American FactFinder.  The Census 2000 Summary File 1 data were released in three stages. Individual state files and two national files were released. The state-level data were released first, followed by the Advance National File, which covered the same data subjects, but includes national level summary data for areas that cross state boundaries such as whole metropolitan areas, whole American Indian areas, etc. The Final National File contains the same data subjects and geographic areas as the Advance National File, but adds the first available urban/rural and urbanized area data. For the most current release dates for these files, see the ""Census 2000 Release Schedule"" link on the AFFAmerican FactFinder Main Page.  The 2010 Census Summaray File 1 data were released in stages. Individual state files and a national update were released in 2011. The SF 1 urban/rural update is planned for release in Fall 2012. This file contains the same data subjects as the previously released files, but for additional geography, including the urban and rural parts of the United States, regions, divisions, states, counties, and places; and urbanized areas and urban clusters. See the 2010 Census Data Products At A Glance",NA
"1990 Decennial Census of Population and Housing - Summary File 3: Summary File 3","sf3",1990,"https://api.census.gov/data/1990/sf3",NA,"1990/1990","The census of population and housing, taken by the Census Bureau in years ending in 0 (zero). Article I of the Constitution requires that a census be taken every ten years for the purpose of reapportioning the U.S. House of Representatives. Title 13 of the U. S. Code provides the authorization for conducting the census in Puerto Rico and the Island Areas. After each decennial census, the results are released to the public in a variety of ways, including publishing multiple series of reports titled Census of Population and Housing. The abbreviation for these reports was CPH for some decades (including 1990 and 2010) and PHC for some decades (including 1970 and 2000).","2012-06-06"
"2000 Decennial: Summary File 3","sf3",2000,"https://api.census.gov/data/2000/sf3",NA,"2000","This Census 2000 file presents data on the population and housing long form subjects such as income and education. It includes population totals for ancestry groups. It also includes selected characteristics for a limited number of race and Hispanic or Latino categories. The data are available for the U.S., regions, divisions, states, counties, county subdivisions, places, census tracts, block groups, metropolitan areas, American Indian and Alaska Native areas, tribal subdivisions, Hawaiian home lands, congressional districts, and Zip Code Tabulation Areas. Available on CD-ROM, DVD, and American FactFinder.  After Census 2000, data on these subjects were produced from the American Community Survey or the Puerto Rico Community Survey.","2017-05-23"
"2000 Decennial Census of Population and Housing: Surnames","surname",2000,"https://api.census.gov/data/2000/surname",NA,"2000/2000","The Census Bureau's Census surnames product is a data release based on names recorded in the decennial census.  The product contains rank and frequency data on surnames reported 100 or more times in the decennial census, along with Hispanic origin and race category percentages.  The latter are suppressed where necessary for confidentiality.  The data focus on summarized aggregates of counts and characteristics associated with surnames, and the data do not in any way identify any specific individuals.","2016-12-15"
"2010 Decennial Census of Population and Housing: Surnames","surname",2010,"https://api.census.gov/data/2010/surname",NA,"2010/2010","The Census Bureau's Census surnames product is a data release based on names recorded in the decennial census.  The product contains rank and frequency data on surnames reported 100 or more times in the decennial census, along with Hispanic origin and race category percentages.  The latter are suppressed where necessary for confidentiality.  The data focus on summarized aggregates of counts and characteristics associated with surnames, and the data do not in any way identify any specific individuals.","2016-12-15"
"Time Series Annual Survey of Manufactures: Statistics for Industry Groups and Industries","timeseries/asm/industry",NA,"https://api.census.gov/data/timeseries/asm/industry",TRUE,"Time Series","The Annual Survey of Manufactures (ASM) provides key intercensal measures of manufacturing activity, products, and location for the public and private sectors. The ASM provides the best current measure of current U.S. manufacturing industry outputs, inputs, and operating status, and is the primary basis for updates of the Longitudinal Research Database (LRD). Census Bureau staff and academic researchers with sworn agent status use the LRD for micro data analysis.","2018-06-29"
"Time Series Annual Survey of Manufactures: Value of Shipments for Product Classes","timeseries/asm/product",NA,"https://api.census.gov/data/timeseries/asm/product",TRUE,"Time Series","The Annual Survey of Manufactures (ASM) provides key intercensal measures of manufacturing activity, products, and location for the public and private sectors. The ASM provides the best current measure of current U.S. manufacturing industry outputs, inputs, and operating status, and is the primary basis for updates of the Longitudinal Research Database (LRD). Census Bureau staff and academic researchers with sworn agent status use the LRD for micro data analysis.","2017-12-15"
"Time Series Annual Survey of Manufactures: Statistics for All Manufacturing by State","timeseries/asm/state",NA,"https://api.census.gov/data/timeseries/asm/state",TRUE,"Time Series","The Annual Survey of Manufactures (ASM) provides key intercensal measures of manufacturing activity, products, and location for the public and private sectors. The ASM provides the best current measure of current U.S. manufacturing industry outputs, inputs, and operating status, and is the primary basis for updates of the Longitudinal Research Database (LRD). Census Bureau staff and academic researchers with sworn agent status use the LRD for micro data analysis.","2017-12-15"
"Time Series Business Dynamics Statistics: Firm Statistics","timeseries/bds/firms",NA,"https://api.census.gov/data/timeseries/bds/firms",TRUE,"1977 - Current","The Business Dynamics Statistics (BDS) is a public use data set of annual aggregate statistics describing establishment openings and closings, firm startups, job creation and destruction by firm size, age, industrial sector, and state. For more information about the dataset set https://www.census.gov/ces/dataproducts/bds/index.html","2015-09-24"
"TEST Time Series International Trade: Monthly U.S. Imports by Department of Agriculture Code","timeseries/delta/imports/usda",NA,"https://api.census.gov/data/timeseries/delta/imports/usda",TRUE,"Time Series","TEST ENDPOINT.  The Census data API provides access to the most comprehensive set of data on current month and cumulative year-to-date imports broken down by agricultural and nonagricultural commodities.  The USDA endpoint in the Census data API provides value, shipping weight, and method of transportation totals at the district level for all U.S. trading partners. The Census data API will help users research new markets for their products, establish pricing structures for potential export markets, and conduct economic planning. If you have any questions regarding U.S. international trade data, please call us at 1(800)549-0595 option #4 or email us at eid.international.trade.data@census.gov.","2018-09-12"
"Time Series Economic Indicators Time Series -: U.S. International Trade in Goods and Services","timeseries/eits/ftd",NA,"https://api.census.gov/data/timeseries/eits/ftd",TRUE,"January 1992 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Housing Vacancies and Homeownership","timeseries/eits/hv",NA,"https://api.census.gov/data/timeseries/eits/hv",TRUE,"1st Quarter 1956 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Manufacturers Shipments, Inventories, and Orders","timeseries/eits/m3",NA,"https://api.census.gov/data/timeseries/eits/m3",TRUE,"January 1992 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Advance Monthly Sales for Retail and Food Services","timeseries/eits/marts",NA,"https://api.census.gov/data/timeseries/eits/marts",TRUE,"January 1992 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Manufactured Homes Survey","timeseries/eits/mhs",NA,"https://api.census.gov/data/timeseries/eits/mhs",TRUE,"January 1959 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Monthly Retail Trade and Food Services","timeseries/eits/mrts",NA,"https://api.census.gov/data/timeseries/eits/mrts",TRUE,"January 1992 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Manufacturing and Trade Inventories and Sales","timeseries/eits/mtis",NA,"https://api.census.gov/data/timeseries/eits/mtis",TRUE,"January 1992 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Monthly Wholesale Trade: Sales and Inventories","timeseries/eits/mwts",NA,"https://api.census.gov/data/timeseries/eits/mwts",TRUE,"January 1992 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Quarterly Financial Report","timeseries/eits/qfr",NA,"https://api.census.gov/data/timeseries/eits/qfr",TRUE,"4th Quarter 2000 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Quarterly Survey of Public Pensions","timeseries/eits/qpr",NA,"https://api.census.gov/data/timeseries/eits/qpr",TRUE,"1st Quarter 1968 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Quarterly Services Survey","timeseries/eits/qss",NA,"https://api.census.gov/data/timeseries/eits/qss",TRUE,"4th Quarter 2003 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Quarterly Summary of State and Local Taxes","timeseries/eits/qtax",NA,"https://api.census.gov/data/timeseries/eits/qtax",TRUE,"1st Quarter 1992 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: New Residential Construction","timeseries/eits/resconst",NA,"https://api.census.gov/data/timeseries/eits/resconst",TRUE,"January 1959 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: New Home Sales","timeseries/eits/ressales",NA,"https://api.census.gov/data/timeseries/eits/ressales",TRUE,"January 1963 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Economic Indicators Time Series -: Construction Spending","timeseries/eits/vip",NA,"https://api.census.gov/data/timeseries/eits/vip",TRUE,"January 2002 - Current","The U.S. Census Bureau.s economic indicator surveys provide monthly and quarterly data that are timely, reliable, and offer comprehensive measures of the U.S. economy. These surveys produce a variety of statistics covering construction, housing, international trade, retail trade, wholesale trade, services and manufacturing. The survey data provide measures of economic activity that allow analysis of economic performance and inform business investment and policy decisions. Other data included, which are not considered principal economic indicators, are the Quarterly Summary of State & Local Taxes, Quarterly Survey of Public Pensions, and the Manufactured Homes Survey.  For information on the reliability and use of the data, including important notes on estimation and sampling variance, seasonal adjustment, measures of sampling variability, and other information pertinent to the economic indicators, visit the individual programs' webpages - http://www.census.gov/cgi-bin/briefroom/BriefRm.","2017-02-23"
"Time Series Small Area Health Insurance Estimates: Small Area Health Insurance Estimates","timeseries/healthins/sahie",NA,"https://api.census.gov/data/timeseries/healthins/sahie",TRUE,"Time Series","The Small Area Health Insurance Estimates (SAHIE) program was created to develop model-based estimates of health insurance coverage for counties and states.  SAHIE is only source of single-year health insurance coverage estimates for all U.S. counties. This program is partially funded by the Centers for Disease Control and Prevention`s (CDC) National Breast and Cervical Cancer Early Detection Program (NBCCEDP).   The SAHIE program models health insurance coverage by combining survey data from several sources and then producing timely and accurate estimates of health insurance coverage.  Additionally the SAHIE program`s age model methodology and estimates have undergone internal U.S. Census Bureau review as well as external review.","2018-03-28"
"Time Series International Database: International Populations by Single Year of Age and Sex","timeseries/idb/1year",NA,"https://api.census.gov/data/timeseries/idb/1year",TRUE,"Time Series","Midyear population estimates and projections for all countries and areas of the world with a population of 5,000 or more // Source:  U.S. Census Bureau, Population Division // Release Date: September 2018 // Note:  Total population available from 1950 to 2050 for all countries and areas.  Other demographic variables available from base year to 2050.  Base year varies by country and therefore, data are not available for all years for all countries.  See Methodology at http://www.census.gov/population/international/data/idb/informationGateway.php","2018-09-18"
"Time Series International Database: International Populations by 5 Year Age Groups and Sex","timeseries/idb/5year",NA,"https://api.census.gov/data/timeseries/idb/5year",TRUE,"Time Series","Midyear population estimates and projections for all countries and areas of the world with a population of 5,000 or more // Source:  U.S. Census Bureau, Population Division // Release Date: September 2018 // Note:  Total population available from 1950 to 2050 for all countries and areas.  Other demographic variables available from base year to 2050.  Base year varies by country and therefore, data are not available for all years for all countries.  See Methodology at http://www.census.gov/population/international/data/idb/informationGateway.php","2018-09-18"
